time_taken,device_id,value
6,033b5620-60a9-49f9-8419-1e79c7c19b97,{'brightness': 77}
7,514f5fac-1de6-4b9e-ae0d-069ce0658654,{'brightness': 100}
6,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,{'brightness': 55}
7,94594bd0-4789-4258-981b-c5f8a517c47f,{'brightness': 30}
6,5167c837-c70b-4a1e-9e88-1d64446b9a01,{'temperature': -5}
6,43a50b16-34ca-42f0-998d-835efb291567,{'brightness': 46}
6,d564aab8-09d2-4885-95cd-24ff936d635c,{'on': True}
7,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,{'brightness': 65}
7,033b5620-60a9-49f9-8419-1e79c7c19b97,{'brightness': 69}
7,514f5fac-1de6-4b9e-ae0d-069ce0658654,{'brightness': 26}
7,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,{'brightness': 31}
5,94594bd0-4789-4258-981b-c5f8a517c47f,{'brightness': 95}
8,5167c837-c70b-4a1e-9e88-1d64446b9a01,{'temperature': -9}
6,43a50b16-34ca-42f0-998d-835efb291567,{'brightness': 31}
6,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,{'brightness': 89}
8,d564aab8-09d2-4885-95cd-24ff936d635c,{'on': False}
7,033b5620-60a9-49f9-8419-1e79c7c19b97,{'brightness': 30}
8,514f5fac-1de6-4b9e-ae0d-069ce0658654,{'brightness': 94}
5,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,{'brightness': 37}
7,5167c837-c70b-4a1e-9e88-1d64446b9a01,{'temperature': -17}
7,94594bd0-4789-4258-981b-c5f8a517c47f,{'brightness': 4}
8,43a50b16-34ca-42f0-998d-835efb291567,{'brightness': 16}
6,d564aab8-09d2-4885-95cd-24ff936d635c,{'on': False}
6,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,{'brightness': 71}
6,033b5620-60a9-49f9-8419-1e79c7c19b97,{'brightness': 9}
6,514f5fac-1de6-4b9e-ae0d-069ce0658654,{'brightness': 68}
7,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,{'brightness': 21}
7,5167c837-c70b-4a1e-9e88-1d64446b9a01,{'temperature': 41}
8,94594bd0-4789-4258-981b-c5f8a517c47f,{'brightness': 97}
15,43a50b16-34ca-42f0-998d-835efb291567,{'brightness': 57}
7,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,{'brightness': 68}
6,d564aab8-09d2-4885-95cd-24ff936d635c,{'on': False}
6,033b5620-60a9-49f9-8419-1e79c7c19b97,{'brightness': 80}
5,514f5fac-1de6-4b9e-ae0d-069ce0658654,{'brightness': 78}
5,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,{'brightness': 50}
5,5167c837-c70b-4a1e-9e88-1d64446b9a01,{'temperature': 17}
5,94594bd0-4789-4258-981b-c5f8a517c47f,{'brightness': 9}
5,43a50b16-34ca-42f0-998d-835efb291567,{'brightness': 47}
6,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,{'brightness': 65}
5,d564aab8-09d2-4885-95cd-24ff936d635c,{'on': False}
7,033b5620-60a9-49f9-8419-1e79c7c19b97,{'brightness': 25}
5,514f5fac-1de6-4b9e-ae0d-069ce0658654,{'brightness': 17}
5,5341e96b-f6ef-470d-8c96-4e3ec2c98f5d,{'brightness': 94}
5,5167c837-c70b-4a1e-9e88-1d64446b9a01,{'temperature': 26}
6,94594bd0-4789-4258-981b-c5f8a517c47f,{'brightness': 46}
5,43a50b16-34ca-42f0-998d-835efb291567,{'brightness': 76}
5,5cdb8243-b0d3-480e-ac4c-729a3329b2fa,{'brightness': 49}
5,d564aab8-09d2-4885-95cd-24ff936d635c,{'on': True}
